,driver,track,year,avg_grid_pos_track,track_avg_lap_time,temperature,rain,target_time,years_since_reg_change
1540,HUL,Miami,2023,10.5,88.051,44.9,Dry,87.90299999999999,1
1541,HAM,Miami,2023,9.0,88.051,44.9,Dry,87.846,1
1542,ZHO,Miami,2023,16.67,88.051,44.9,Dry,88.09100000000001,1
1543,NOR,Miami,2023,5.0,88.051,44.9,Dry,88.394,1
1544,TSU,Miami,2023,12.0,88.051,44.9,Dry,88.429,1
1545,STR,Miami,2023,13.0,88.051,44.9,Dry,88.476,1
1546,PIA,Miami,2023,12.5,88.051,44.9,Dry,88.48400000000001,1
1547,SAR,Miami,2023,18.5,88.051,44.9,Dry,88.577,1
1548,VER,Monaco,2023,7.78,71.266,48.9,Dry,71.365,1
1549,ALO,Monaco,2023,8.1,71.266,48.9,Dry,71.449,1
1550,LEC,Monaco,2023,6.33,71.266,48.9,Dry,71.471,1
1551,OCO,Monaco,2023,9.33,71.266,48.9,Dry,71.553,1
1552,SAI,Monaco,2023,6.89,71.266,48.9,Dry,71.63,1
1553,HAM,Monaco,2023,5.47,71.266,48.9,Dry,71.725,1
1554,GAS,Monaco,2023,9.67,71.266,48.9,Dry,71.93299999999999,1
1555,RUS,Monaco,2023,10.6,71.266,48.9,Dry,71.964,1
1556,TSU,Monaco,2023,11.0,71.266,48.9,Dry,72.082,1
1557,NOR,Monaco,2023,7.2,71.266,48.9,Dry,72.254,1
1558,PIA,Monaco,2023,6.5,71.266,48.9,Dry,72.395,1
1559,ALB,Monaco,2023,12.0,71.266,48.9,Dry,72.527,1
1560,STR,Monaco,2023,15.57,71.266,48.9,Dry,72.623,1
1561,BOT,Monaco,2023,10.0,71.266,48.9,Dry,72.625,1
1562,SAR,Monaco,2023,15.5,71.266,48.9,Dry,73.113,1
1563,MAG,Monaco,2023,13.63,71.266,48.9,Dry,73.27,1
1564,HUL,Monaco,2023,11.64,71.266,48.9,Dry,73.279,1
1565,ZHO,Monaco,2023,19.0,71.266,48.9,Dry,73.523,1
1566,PER,Monaco,2023,11.17,71.266,48.9,Dry,73.85,1
1567,VER,Spain,2023,3.4,72.256,23.8,Dry,72.272,1
1568,SAI,Spain,2023,7.0,72.256,23.8,Dry,72.734,1
1569,NOR,Spain,2023,7.0,72.256,23.8,Dry,72.776,1
1570,GAS,Spain,2023,10.14,72.256,23.8,Dry,72.816,1
1571,HAM,Spain,2023,4.33,72.256,23.8,Dry,72.818,1
1572,STR,Spain,2023,13.0,72.256,23.8,Dry,72.994,1
1573,OCO,Spain,2023,9.86,72.256,23.8,Dry,73.001,1
1574,HUL,Spain,2023,13.45,72.256,23.8,Dry,73.229,1
1575,ALO,Spain,2023,7.29,72.256,23.8,Dry,73.098,1
1576,PIA,Spain,2023,9.0,72.256,23.8,Dry,73.059,1
1577,PER,Spain,2023,10.0,72.256,23.8,Dry,73.334,1
1578,RUS,Spain,2023,12.0,72.256,23.8,Dry,73.326,1
1579,ZHO,Spain,2023,14.33,72.256,23.8,Dry,73.521,1
1580,TSU,Spain,2023,15.25,72.256,23.8,Dry,73.862,1
1581,BOT,Spain,2023,6.42,72.256,23.8,Dry,73.977,1
1582,MAG,Spain,2023,12.44,72.256,23.8,Dry,74.042,1
1583,ALB,Spain,2023,14.6,72.256,23.8,Dry,74.063,1
1584,LEC,Spain,2023,8.14,72.256,23.8,Dry,74.07900000000001,1
1585,SAR,Spain,2023,19.5,72.256,23.8,Dry,74.699,1
1586,VER,Canada,2023,5.63,72.705,18.1,Wet,79.092,1
1587,HUL,Canada,2023,9.73,72.705,18.1,Wet,80.305,1
1588,ALO,Canada,2023,6.37,72.705,18.1,Wet,79.776,1
1589,HAM,Canada,2023,2.47,72.705,18.1,Wet,80.426,1
1590,RUS,Canada,2023,7.75,72.705,18.1,Wet,80.098,1
1591,OCO,Canada,2023,9.6,72.705,18.1,Wet,80.406,1
1592,NOR,Canada,2023,8.0,72.705,18.1,Wet,79.34700000000001,1
1593,SAI,Canada,2023,11.25,72.705,18.1,Wet,79.856,1
1594,PIA,Canada,2023,6.0,72.705,18.1,Wet,79.65899999999999,1
1595,ALB,Canada,2023,11.0,72.705,18.1,Wet,78.725,1
1596,LEC,Canada,2023,11.2,72.705,18.1,Wet,80.615,1
1597,PER,Canada,2023,12.27,72.705,18.1,Wet,80.959,1
1598,STR,Canada,2023,15.33,72.705,18.1,Wet,81.48400000000001,1
1599,MAG,Canada,2023,14.38,72.705,18.1,Wet,81.678,1
1600,BOT,Canada,2023,7.3,72.705,18.1,Wet,81.821,1
1601,TSU,Canada,2023,15.67,72.705,18.1,Wet,82.746,1
1602,GAS,Canada,2023,13.8,72.705,18.1,Wet,82.886,1
1603,SAR,Canada,2023,15.5,72.705,18.1,Wet,83.337,1
1604,ZHO,Canada,2023,16.67,72.705,18.1,Wet,83.342,1
1605,VER,Austria,2023,2.92,65.288,43.5,Dry,64.391,1
1606,LEC,Austria,2023,7.56,65.288,43.5,Dry,64.439,1
1607,SAI,Austria,2023,9.0,65.288,43.5,Dry,64.581,1
1608,NOR,Austria,2023,4.75,65.288,43.5,Dry,64.658,1
1609,HAM,Austria,2023,4.23,65.288,43.5,Dry,64.819,1
1610,STR,Austria,2023,11.9,65.288,43.5,Dry,64.893,1
1611,ALO,Austria,2023,14.08,65.288,43.5,Dry,64.911,1
1612,HUL,Austria,2023,8.75,65.288,43.5,Dry,65.09,1
1613,GAS,Austria,2023,9.67,65.288,43.5,Dry,65.17,1
1614,ALB,Austria,2023,11.5,65.288,43.5,Dry,65.387,1
1615,RUS,Austria,2023,10.5,65.288,43.5,Dry,65.428,1
1616,OCO,Austria,2023,11.22,65.288,43.5,Dry,65.453,1
1617,PIA,Austria,2023,10.0,65.288,43.5,Dry,65.605,1
1618,BOT,Austria,2023,6.69,65.288,43.5,Dry,65.68,1
1619,PER,Austria,2023,10.54,65.288,43.5,Dry,65.17699999999999,1
1620,TSU,Austria,2023,12.8,65.288,43.5,Dry,65.784,1
1621,ZHO,Austria,2023,16.67,65.288,43.5,Dry,65.818,1
1622,SAR,Austria,2023,18.5,65.288,43.5,Dry,65.94800000000001,1
1623,MAG,Austria,2023,12.5,65.288,43.5,Dry,65.971,1
1624,VER,Silverstone,2023,4.0,88.924,22.2,Wet,89.72,1
1625,NOR,Silverstone,2023,5.57,88.924,22.2,Wet,89.961,1
1626,PIA,Silverstone,2023,4.0,88.924,22.2,Wet,90.092,1
1627,LEC,Silverstone,2023,5.75,88.924,22.2,Wet,90.136,1
1628,SAI,Silverstone,2023,9.0,88.924,22.2,Wet,90.148,1
1629,RUS,Silverstone,2023,11.5,88.924,22.2,Wet,90.155,1
1630,HAM,Silverstone,2023,4.05,88.924,22.2,Wet,90.211,1
1631,ALB,Silverstone,2023,10.5,88.924,22.2,Wet,90.53,1
1632,ALO,Silverstone,2023,9.05,88.924,22.2,Wet,90.65899999999999,1
1633,GAS,Silverstone,2023,11.0,88.924,22.2,Wet,90.689,1
1634,HUL,Silverstone,2023,9.31,88.924,22.2,Wet,91.896,1
1635,STR,Silverstone,2023,13.11,88.924,22.2,Wet,91.935,1
1636,OCO,Silverstone,2023,11.88,88.924,22.2,Wet,91.956,1
1637,SAR,Silverstone,2023,13.0,88.924,22.2,Wet,92.031,1
1638,BOT,Silverstone,2023,8.31,88.924,22.2,Wet,92.798,1
1639,PER,Silverstone,2023,12.31,88.924,22.2,Wet,92.968,1
1640,TSU,Silverstone,2023,14.5,88.924,22.2,Wet,93.025,1
1641,ZHO,Silverstone,2023,13.33,88.924,22.2,Wet,93.123,1
1642,MAG,Silverstone,2023,14.4,88.924,22.2,Wet,95.378,1
1643,HAM,Hungary,2023,3.5,76.498,45.7,Dry,76.60900000000001,1
1644,VER,Hungary,2023,5.1,76.498,45.7,Dry,76.612,1
1645,NOR,Hungary,2023,4.83,76.498,45.7,Dry,72.694,1
1646,PIA,Hungary,2023,3.0,76.498,45.7,Dry,76.905,1
1647,ZHO,Hungary,2023,11.67,76.498,45.7,Dry,76.971,1
1648,LEC,Hungary,2023,6.86,76.498,45.7,Dry,76.992,1
1649,BOT,Hungary,2023,6.08,76.498,45.7,Dry,77.03399999999999,1
1650,ALO,Hungary,2023,7.29,76.498,45.7,Dry,77.035,1
1651,PER,Hungary,2023,11.57,76.498,45.7,Dry,77.045,1
1652,HUL,Hungary,2023,10.73,76.498,45.7,Dry,77.186,1
1653,SAI,Hungary,2023,8.1,76.498,45.7,Dry,77.703,1
1654,OCO,Hungary,2023,12.29,76.498,45.7,Dry,77.84100000000001,1
1655,RIC,Hungary,2023,10.71,76.498,45.7,Dry,78.002,1
1656,STR,Hungary,2023,13.25,76.498,45.7,Dry,78.144,1
1657,GAS,Hungary,2023,11.71,76.498,45.7,Dry,78.217,1
1658,ALB,Hungary,2023,14.2,76.498,45.7,Dry,78.917,1
1659,TSU,Hungary,2023,14.75,76.498,45.7,Dry,78.919,1
1660,RUS,Hungary,2023,13.33,76.498,45.7,Dry,79.027,1
1661,MAG,Hungary,2023,15.67,76.498,45.7,Dry,79.206,1
1662,SAR,Hungary,2023,17.0,76.498,45.7,Dry,79.248,1
1663,VER,Spa-Francorchamps,2023,7.2,100.075,21.6,Wet,106.168,1
1664,LEC,Spa-Francorchamps,2023,7.43,100.075,21.6,Wet,106.988,1
1665,PER,Spa-Francorchamps,2023,6.38,100.075,21.6,Wet,107.045,1
1666,HAM,Spa-Francorchamps,2023,4.0,100.075,21.6,Wet,107.087,1
1667,SAI,Spa-Francorchamps,2023,10.1,100.075,21.6,Wet,107.152,1
1668,PIA,Spa-Francorchamps,2023,5.0,100.075,21.6,Wet,107.36500000000001,1
1669,NOR,Spa-Francorchamps,2023,10.67,100.075,21.6,Wet,107.669,1
1670,RUS,Spa-Francorchamps,2023,8.33,100.075,21.6,Wet,107.805,1
1671,ALO,Spa-Francorchamps,2023,9.63,100.075,21.6,Wet,107.843,1
1672,STR,Spa-Francorchamps,2023,13.63,100.075,21.6,Wet,108.84100000000001,1
1673,TSU,Spa-Francorchamps,2023,16.75,100.075,21.6,Wet,113.148,1
1674,GAS,Spa-Francorchamps,2023,10.43,100.075,21.6,Wet,113.67099999999999,1
1675,MAG,Spa-Francorchamps,2023,12.56,100.075,21.6,Wet,114.16,1
1676,BOT,Spa-Francorchamps,2023,9.67,100.075,21.6,Wet,114.694,1
1677,OCO,Spa-Francorchamps,2023,10.25,100.075,21.6,Wet,116.372,1
1678,ALB,Spa-Francorchamps,2023,10.6,100.075,21.6,Wet,120.314,1
1679,ZHO,Spa-Francorchamps,2023,18.0,100.075,21.6,Wet,120.832,1
1680,SAR,Spa-Francorchamps,2023,18.0,100.075,21.6,Wet,121.535,1
1681,RIC,Spa-Francorchamps,2023,10.29,100.075,21.6,Wet,122.159,1
1682,HUL,Spa-Francorchamps,2023,12.73,100.075,21.6,Wet,123.166,1
1683,VER,Zandvoort,2023,1.0,72.69,19.9,Wet,73.56700000000001,1
1684,NOR,Zandvoort,2023,7.33,72.69,19.9,Wet,74.104,1
1685,RUS,Zandvoort,2023,6.67,72.69,19.9,Wet,74.294,1
1686,ALB,Zandvoort,2023,9.5,72.69,19.9,Wet,74.419,1
1687,ALO,Zandvoort,2023,9.0,72.69,19.9,Wet,74.506,1
1688,SAI,Zandvoort,2023,5.0,72.69,19.9,Wet,74.754,1
1689,PER,Zandvoort,2023,10.67,72.69,19.9,Wet,74.88,1
1690,PIA,Zandvoort,2023,8.0,72.69,19.9,Wet,74.938,1
1691,LEC,Zandvoort,2023,5.33,72.69,19.9,Wet,75.66499999999999,1
1692,SAR,Zandvoort,2023,10.0,72.69,19.9,Wet,76.748,1
1693,STR,Zandvoort,2023,11.0,72.69,19.9,Wet,80.121,1
1694,GAS,Zandvoort,2023,9.0,72.69,19.9,Wet,80.128,1
1695,HAM,Zandvoort,2023,6.33,72.69,19.9,Wet,80.151,1
1696,TSU,Zandvoort,2023,13.33,72.69,19.9,Wet,80.23,1
1697,HUL,Zandvoort,2023,14.0,72.69,19.9,Wet,80.25,1
1698,ZHO,Zandvoort,2023,14.5,72.69,19.9,Wet,82.06700000000001,1
1699,OCO,Zandvoort,2023,12.0,72.69,19.9,Wet,82.11,1
1700,MAG,Zandvoort,2023,19.0,72.69,19.9,Wet,82.19200000000001,1
1701,BOT,Zandvoort,2023,12.33,72.69,19.9,Wet,82.26,1
1702,SAI,Monza,2023,9.89,81.451,38.6,Dry,80.294,1
1703,VER,Monza,2023,8.78,81.451,38.6,Dry,80.307,1
1704,LEC,Monza,2023,6.33,81.451,38.6,Dry,80.361,1
1705,RUS,Monza,2023,10.6,81.451,38.6,Dry,80.67099999999999,1
1706,PER,Monza,2023,10.15,81.451,38.6,Dry,80.688,1
1707,ALB,Monza,2023,7.67,81.451,38.6,Dry,80.76,1
1708,PIA,Monza,2023,7.0,81.451,38.6,Dry,80.785,1
1709,HAM,Monza,2023,4.65,81.451,38.6,Dry,80.82,1
1710,NOR,Monza,2023,7.4,81.451,38.6,Dry,80.979,1
1711,ALO,Monza,2023,9.35,81.451,38.6,Dry,81.417,1
1712,TSU,Monza,2023,15.33,81.451,38.6,Dry,81.594,1
1713,HUL,Monza,2023,11.9,81.451,38.6,Dry,81.776,1
1714,BOT,Monza,2023,8.45,81.451,38.6,Dry,81.94,1
1715,SAR,Monza,2023,15.0,81.451,38.6,Dry,81.93,1
1716,ZHO,Monza,2023,12.5,81.451,38.6,Dry,82.39,1
1717,GAS,Monza,2023,13.0,81.451,38.6,Dry,82.545,1
1718,OCO,Monza,2023,12.71,81.451,38.6,Dry,82.548,1
1719,MAG,Monza,2023,13.38,81.451,38.6,Dry,82.592,1
1720,STR,Monza,2023,10.0,81.451,38.6,Dry,82.86,1
1721,SAI,Singapore,2023,7.71,92.076,34.8,Dry,90.98400000000001,1
1722,RUS,Singapore,2023,13.33,92.076,34.8,Dry,91.056,1
1723,LEC,Singapore,2023,4.5,92.076,34.8,Dry,91.063,1
1724,NOR,Singapore,2023,6.33,92.076,34.8,Dry,91.27,1
1725,HAM,Singapore,2023,2.93,92.076,34.8,Dry,91.485,1
1726,MAG,Singapore,2023,12.0,92.076,34.8,Dry,91.575,1
1727,ALO,Singapore,2023,7.31,92.076,34.8,Dry,91.615,1
1728,OCO,Singapore,2023,13.8,92.076,34.8,Dry,91.673,1
1729,HUL,Singapore,2023,10.5,92.076,34.8,Dry,91.80799999999999,1
1730,VER,Singapore,2023,5.57,92.076,34.8,Dry,92.173,1
1731,GAS,Singapore,2023,11.25,92.076,34.8,Dry,92.274,1
1732,PER,Singapore,2023,12.09,92.076,34.8,Dry,92.09899999999999,1
1733,ALB,Singapore,2023,12.67,92.076,34.8,Dry,92.668,1
1734,TSU,Singapore,2023,12.5,92.076,34.8,Dry,91.991,1
1735,BOT,Singapore,2023,9.67,92.076,34.8,Dry,92.809,1
1736,PIA,Singapore,2023,17.0,92.076,34.8,Dry,92.902,1
1737,SAR,Singapore,2023,18.0,92.076,34.8,Dry,93.25200000000001,1
1738,ZHO,Singapore,2023,16.5,92.076,34.8,Dry,93.25800000000001,1
1739,STR,Singapore,2023,17.0,92.076,34.8,Dry,93.39699999999999,1
1740,VER,Suzuka,2023,4.38,89.285,38.9,Dry,88.877,1
1741,PIA,Suzuka,2023,4.0,89.285,38.9,Dry,89.458,1
1742,NOR,Suzuka,2023,6.0,89.285,38.9,Dry,89.493,1
1743,LEC,Suzuka,2023,5.2,89.285,38.9,Dry,89.542,1
1744,PER,Suzuka,2023,8.5,89.285,38.9,Dry,89.65,1
1745,SAI,Suzuka,2023,9.5,89.285,38.9,Dry,89.85,1
1746,HAM,Suzuka,2023,4.14,89.285,38.9,Dry,89.908,1
1747,RUS,Suzuka,2023,10.75,89.285,38.9,Dry,90.219,1
1748,TSU,Suzuka,2023,10.67,89.285,38.9,Dry,90.20400000000001,1
1749,ALO,Suzuka,2023,10.33,89.285,38.9,Dry,90.465,1
1750,GAS,Suzuka,2023,13.17,89.285,38.9,Dry,90.509,1
1751,ALB,Suzuka,2023,12.25,89.285,38.9,Dry,90.537,1
1752,OCO,Suzuka,2023,11.67,89.285,38.9,Dry,90.586,1
1753,MAG,Suzuka,2023,14.63,89.285,38.9,Dry,90.66499999999999,1
1754,BOT,Suzuka,2023,8.2,89.285,38.9,Dry,91.049,1
1755,STR,Suzuka,2023,15.33,89.285,38.9,Dry,91.181,1
1756,HUL,Suzuka,2023,12.55,89.285,38.9,Dry,91.299,1
1757,ZHO,Suzuka,2023,17.67,89.285,38.9,Dry,91.398,1
1759,VER,Qatar,2023,4.0,85.297,34.8,Dry,83.77799999999999,1
1760,RUS,Qatar,2023,8.5,85.297,34.8,Dry,84.219,1
1761,HAM,Qatar,2023,2.0,85.297,34.8,Dry,84.305,1
1762,ALO,Qatar,2023,3.5,85.297,34.8,Dry,84.369,1
1763,LEC,Qatar,2023,9.0,85.297,34.8,Dry,84.424,1
1764,PIA,Qatar,2023,6.0,85.297,34.8,Dry,84.53999999999999,1
1765,GAS,Qatar,2023,4.5,85.297,34.8,Dry,84.553,1
1766,OCO,Qatar,2023,8.5,85.297,34.8,Dry,84.763,1
1767,BOT,Qatar,2023,7.5,85.297,34.8,Dry,85.05799999999999,1
1768,NOR,Qatar,2023,7.0,85.297,34.8,Dry,84.685,1
1769,TSU,Qatar,2023,9.5,85.297,34.8,Dry,85.301,1
1770,SAI,Qatar,2023,8.5,85.297,34.8,Dry,85.328,1
1771,PER,Qatar,2023,15.5,85.297,34.8,Dry,85.462,1
1772,ALB,Qatar,2023,13.0,85.297,34.8,Dry,85.707,1
1773,HUL,Qatar,2023,14.0,85.297,34.8,Dry,85.783,1
1774,SAR,Qatar,2023,15.0,85.297,34.8,Dry,86.21000000000001,1
1775,STR,Qatar,2023,14.0,85.297,34.8,Dry,86.345,1
1776,MAG,Qatar,2023,18.0,85.297,34.8,Dry,87.04599999999999,1
1777,ZHO,Qatar,2023,19.0,85.297,34.8,Dry,87.432,1
1778,LEC,Austin,2023,6.0,95.585,42.6,Dry,94.723,1
1779,NOR,Austin,2023,5.75,95.585,42.6,Dry,94.85300000000001,1
1780,HAM,Austin,2023,2.45,95.585,42.6,Dry,94.862,1
1781,SAI,Austin,2023,8.13,95.585,42.6,Dry,94.945,1
1782,RUS,Austin,2023,11.75,95.585,42.6,Dry,95.07900000000001,1
1783,VER,Austin,2023,7.25,95.585,42.6,Dry,95.00800000000001,1
1784,GAS,Austin,2023,11.0,95.585,42.6,Dry,95.089,1
1785,OCO,Austin,2023,12.17,95.585,42.6,Dry,95.154,1
1786,PER,Austin,2023,9.91,95.585,42.6,Dry,95.173,1
1787,PIA,Austin,2023,10.0,95.585,42.6,Dry,95.467,1
1788,TSU,Austin,2023,13.33,95.585,42.6,Dry,95.697,1
1789,ZHO,Austin,2023,15.0,95.585,42.6,Dry,95.69800000000001,1
1790,BOT,Austin,2023,7.2,95.585,42.6,Dry,95.858,1
1791,MAG,Austin,2023,13.71,95.585,42.6,Dry,95.88,1
1792,RIC,Austin,2023,8.27,95.585,42.6,Dry,95.97399999999999,1
1793,HUL,Austin,2023,10.0,95.585,42.6,Dry,96.235,1
1794,ALO,Austin,2023,11.3,95.585,42.6,Dry,96.268,1
1795,ALB,Austin,2023,9.67,95.585,42.6,Dry,96.315,1
1796,STR,Austin,2023,13.67,95.585,42.6,Dry,96.589,1
1797,SAR,Austin,2023,16.0,95.585,42.6,Dry,96.827,1
1798,LEC,Mexico,2023,5.2,78.306,47.3,Dry,77.166,1
1799,SAI,Mexico,2023,7.13,78.306,47.3,Dry,77.233,1
1800,VER,Mexico,2023,3.25,78.306,47.3,Dry,77.263,1
1801,RIC,Mexico,2023,7.63,78.306,47.3,Dry,77.382,1
1802,PER,Mexico,2023,8.38,78.306,47.3,Dry,77.423,1
1803,HAM,Mexico,2023,2.88,78.306,47.3,Dry,77.45400000000001,1
1804,PIA,Mexico,2023,7.0,78.306,47.3,Dry,77.623,1
1805,RUS,Mexico,2023,11.25,78.306,47.3,Dry,77.673,1
1806,BOT,Mexico,2023,5.63,78.306,47.3,Dry,78.01599999999999,1
1807,ZHO,Mexico,2023,11.0,78.306,47.3,Dry,78.05,1
1808,GAS,Mexico,2023,13.33,78.306,47.3,Dry,78.521,1
1809,HUL,Mexico,2023,8.83,78.306,47.3,Dry,78.524,1
1810,ALO,Mexico,2023,13.29,78.306,47.3,Dry,78.738,1
1811,ALB,Mexico,2023,12.0,78.306,47.3,Dry,78.828,1
1812,TSU,Mexico,2023,16.0,78.306,47.3,Dry,78.89,1
1813,OCO,Mexico,2023,13.5,78.306,47.3,Dry,79.08,1
1814,MAG,Mexico,2023,16.0,78.306,47.3,Dry,79.163,1
1815,STR,Mexico,2023,17.33,78.306,47.3,Dry,79.227,1
1816,NOR,Mexico,2023,12.75,78.306,47.3,Dry,81.554,1
1818,VER,Brazil,2023,3.63,70.513,43.4,Wet,73.162,1
1819,LEC,Brazil,2023,6.8,70.513,43.4,Wet,73.303,1
1820,STR,Brazil,2023,14.0,70.513,43.4,Wet,73.375,1
1821,ALO,Brazil,2023,8.8,70.513,43.4,Wet,73.237,1
1822,HAM,Brazil,2023,5.19,70.513,43.4,Wet,73.266,1
1823,RUS,Brazil,2023,11.0,70.513,43.4,Wet,73.316,1
1824,NOR,Brazil,2023,6.75,70.513,43.4,Wet,73.021,1
1825,SAI,Brazil,2023,10.63,70.513,43.4,Wet,73.254,1
1826,PER,Brazil,2023,11.25,70.513,43.4,Wet,73.219,1
1827,PIA,Brazil,2023,10.0,70.513,43.4,Wet,73.33,1
1828,HUL,Brazil,2023,8.6,70.513,43.4,Wet,73.475,1
1829,OCO,Brazil,2023,14.67,70.513,43.4,Wet,73.562,1
1830,GAS,Brazil,2023,11.0,70.513,43.4,Wet,73.56700000000001,1
1831,MAG,Brazil,2023,11.0,70.513,43.4,Wet,73.602,1
1832,ALB,Brazil,2023,12.33,70.513,43.4,Wet,73.621,1
1833,TSU,Brazil,2023,17.0,70.513,43.4,Wet,73.837,1
1834,RIC,Brazil,2023,12.75,70.513,43.4,Wet,73.843,1
1835,BOT,Brazil,2023,7.6,70.513,43.4,Wet,73.955,1
1836,SAR,Brazil,2023,19.0,70.513,43.4,Wet,74.035,1
1837,ZHO,Brazil,2023,16.5,70.513,43.4,Wet,74.275,1
1838,LEC,Las Vegas,2023,1.0,93.913,16.6,Dry,92.726,1
1839,SAI,Las Vegas,2023,12.0,93.913,16.6,Dry,92.77000000000001,1
1840,VER,Las Vegas,2023,2.0,93.913,16.6,Dry,93.104,1
1841,RUS,Las Vegas,2023,3.0,93.913,16.6,Dry,93.112,1
1842,GAS,Las Vegas,2023,4.0,93.913,16.6,Dry,93.239,1
1843,ALB,Las Vegas,2023,5.0,93.913,16.6,Dry,93.32300000000001,1
1844,SAR,Las Vegas,2023,6.0,93.913,16.6,Dry,93.513,1
1845,BOT,Las Vegas,2023,7.0,93.913,16.6,Dry,93.525,1
1846,MAG,Las Vegas,2023,8.0,93.913,16.6,Dry,93.537,1
1847,ALO,Las Vegas,2023,9.0,93.913,16.6,Dry,93.555,1
1848,HAM,Las Vegas,2023,10.0,93.913,16.6,Dry,93.837,1
1849,PER,Las Vegas,2023,11.0,93.913,16.6,Dry,93.85499999999999,1
1850,HUL,Las Vegas,2023,13.0,93.913,16.6,Dry,93.979,1
1851,STR,Las Vegas,2023,19.0,93.913,16.6,Dry,94.199,1
1852,RIC,Las Vegas,2023,14.0,93.913,16.6,Dry,94.30799999999999,1
1853,NOR,Las Vegas,2023,15.0,93.913,16.6,Dry,94.703,1
1854,OCO,Las Vegas,2023,16.0,93.913,16.6,Dry,94.834,1
1855,ZHO,Las Vegas,2023,17.0,93.913,16.6,Dry,94.84899999999999,1
1856,PIA,Las Vegas,2023,18.0,93.913,16.6,Dry,94.85,1
1857,TSU,Las Vegas,2023,20.0,93.913,16.6,Dry,96.447,1
1858,VER,Abu Dhabi,2023,3.89,84.216,32.7,Dry,83.445,1
1859,LEC,Abu Dhabi,2023,5.83,84.216,32.7,Dry,83.584,1
1860,PIA,Abu Dhabi,2023,3.0,84.216,32.7,Dry,83.782,1
1861,RUS,Abu Dhabi,2023,12.2,84.216,32.7,Dry,83.788,1
1862,NOR,Abu Dhabi,2023,5.0,84.216,32.7,Dry,83.816,1
1863,TSU,Abu Dhabi,2023,8.33,84.216,32.7,Dry,83.968,1
1864,ALO,Abu Dhabi,2023,9.69,84.216,32.7,Dry,84.084,1
1865,HUL,Abu Dhabi,2023,9.0,84.216,32.7,Dry,84.108,1
1866,PER,Abu Dhabi,2023,9.15,84.216,32.7,Dry,84.116,1
1867,GAS,Abu Dhabi,2023,13.29,84.216,32.7,Dry,84.078,1
1868,HAM,Abu Dhabi,2023,2.67,84.216,32.7,Dry,84.35900000000001,1
1869,OCO,Abu Dhabi,2023,11.0,84.216,32.7,Dry,84.39099999999999,1
1870,STR,Abu Dhabi,2023,13.57,84.216,32.7,Dry,84.405,1
1871,ALB,Abu Dhabi,2023,10.75,84.216,32.7,Dry,84.298,1
1872,RIC,Abu Dhabi,2023,10.62,84.216,32.7,Dry,84.44200000000001,1
1873,SAI,Abu Dhabi,2023,10.33,84.216,32.7,Dry,84.738,1
1874,MAG,Abu Dhabi,2023,15.13,84.216,32.7,Dry,84.764,1
1875,BOT,Abu Dhabi,2023,9.27,84.216,32.7,Dry,84.788,1
1876,ZHO,Abu Dhabi,2023,17.0,84.216,32.7,Dry,85.15899999999999,1
1878,VER,Bahrain,2024,5.64,90.021,22.2,Dry,89.179,2
1879,LEC,Bahrain,2024,5.75,90.021,22.2,Dry,89.16499999999999,2
1880,RUS,Bahrain,2024,9.71,90.021,22.2,Dry,89.485,2
1881,SAI,Bahrain,2024,8.64,90.021,22.2,Dry,89.507,2
1882,PER,Bahrain,2024,9.21,90.021,22.2,Dry,89.537,2
1883,ALO,Bahrain,2024,8.0,90.021,22.2,Dry,89.542,2
1884,NOR,Bahrain,2024,10.71,90.021,22.2,Dry,89.614,2
1885,PIA,Bahrain,2024,13.0,90.021,22.2,Dry,89.68299999999999,2
1886,HAM,Bahrain,2024,3.94,90.021,22.2,Dry,89.71000000000001,2
1887,HUL,Bahrain,2024,11.25,90.021,22.2,Dry,89.851,2
1888,TSU,Bahrain,2024,13.5,90.021,22.2,Dry,90.129,2
1889,STR,Bahrain,2024,13.56,90.021,22.2,Dry,89.965,2
1890,ALB,Bahrain,2024,11.67,90.021,22.2,Dry,90.221,2
1891,RIC,Bahrain,2024,8.69,90.021,22.2,Dry,90.27799999999999,2
1892,MAG,Bahrain,2024,13.4,90.021,22.2,Dry,90.529,2
1893,BOT,Bahrain,2024,5.92,90.021,22.2,Dry,90.756,2
1894,ZHO,Bahrain,2024,15.0,90.021,22.2,Dry,90.757,2
1895,SAR,Bahrain,2024,17.6,90.021,22.2,Dry,90.77,2
1896,OCO,Bahrain,2024,11.88,90.021,22.2,Dry,90.793,2
1897,GAS,Bahrain,2024,11.25,90.021,22.2,Dry,90.94800000000001,2
1898,VER,Jeddah,2024,5.75,88.584,31.9,Dry,87.47200000000001,2
1899,LEC,Jeddah,2024,5.0,88.584,31.9,Dry,87.791,2
1900,PER,Jeddah,2024,2.5,88.584,31.9,Dry,87.807,2
1901,ALO,Jeddah,2024,6.5,88.584,31.9,Dry,87.846,2
1902,PIA,Jeddah,2024,6.5,88.584,31.9,Dry,88.089,2
1903,NOR,Jeddah,2024,10.75,88.584,31.9,Dry,88.132,2
1904,RUS,Jeddah,2024,7.5,88.584,31.9,Dry,88.316,2
1905,HAM,Jeddah,2024,7.75,88.584,31.9,Dry,88.46000000000001,2
1906,TSU,Jeddah,2024,13.0,88.584,31.9,Dry,88.547,2
1907,STR,Jeddah,2024,11.5,88.584,31.9,Dry,88.25,2
