,driver,constructor,track,year,avg_grid_pos_track,track_avg_lap_time,temperature,rain,target_time,years_since_reg_change
93,MAG,Haas,China,2025,13.5,94.837,35.5,False,94.816,3
94,HAM,Mercedes,China,2025,5.5,94.837,35.5,False,95.003,3
95,TSU,RB F1 Team,China,2025,19.0,94.837,35.5,False,95.306,3
96,COL,Williams,China,2025,20.0,94.837,35.5,False,95.86800000000001,3
97,VER,Red Bull,Miami,2025,4.33,88.051,49.2,False,86.631,3
98,LEC,Ferrari,Miami,2025,3.33,88.051,49.2,False,86.89200000000001,3
99,SAI,Williams,Miami,2025,2.67,88.051,49.2,False,86.735,3
100,PER,Red Bull,Miami,2025,3.0,88.051,49.2,False,86.7,3
101,NOR,McLaren,Miami,2025,5.0,88.051,49.2,False,86.66399999999999,3
102,PIA,McLaren,Miami,2025,12.5,88.051,49.2,False,87.145,3
103,RUS,Mercedes,Miami,2025,8.33,88.051,49.2,False,87.73700000000001,3
104,HAM,Mercedes,Miami,2025,9.0,88.051,49.2,False,86.917,3
105,HUL,Sauber,Miami,2025,10.5,88.051,49.2,False,87.446,3
106,TSU,RB F1 Team,Miami,2025,12.0,88.051,49.2,False,87.84700000000001,3
107,STR,Aston Martin,Miami,2025,13.0,88.051,49.2,False,87.77699999999999,3
108,GAS,Alpine,Miami,2025,8.0,88.051,49.2,False,87.306,3
109,OCO,Haas,Miami,2025,13.67,88.051,49.2,False,87.49900000000001,3
110,ALB,Williams,Miami,2025,14.33,88.051,49.2,False,87.903,3
111,ALO,Aston Martin,Miami,2025,9.33,88.051,49.2,False,87.467,3
112,BOT,Sauber,Miami,2025,10.33,88.051,49.2,False,87.98299999999999,3
113,COL,Williams,Miami,2025,18.5,88.051,49.2,False,87.707,3
114,RIC,RB F1 Team,Miami,2025,17.0,88.051,49.2,False,87.937,3
115,MAG,Haas,Miami,2025,12.67,88.051,49.2,False,88.169,3
116,ZHO,Sauber,Miami,2025,16.67,88.051,49.2,False,88.484,3
117,VER,Red Bull,Imola,2025,2.0,75.737,43.8,False,74.416,3
118,PIA,McLaren,Imola,2025,5.0,75.737,43.8,False,74.35,3
119,NOR,McLaren,Imola,2025,5.75,75.737,43.8,False,74.327,3
120,LEC,Ferrari,Imola,2025,4.0,75.737,43.8,False,74.19,3
121,SAI,Williams,Imola,2025,7.25,75.737,43.8,False,74.82300000000001,3
122,RUS,Mercedes,Imola,2025,10.5,75.737,43.8,False,74.86399999999999,3
123,TSU,RB F1 Team,Imola,2025,13.0,75.737,43.8,False,74.658,3
124,HAM,Mercedes,Imola,2025,6.25,75.737,43.8,False,74.56400000000001,3
125,RIC,RB F1 Team,Imola,2025,6.5,75.737,43.8,False,75.06400000000001,3
126,HUL,Sauber,Imola,2025,10.0,75.737,43.8,False,75.159,3
127,PER,Red Bull,Imola,2025,6.75,75.737,43.8,False,74.96600000000001,3
128,OCO,Haas,Imola,2025,12.25,75.737,43.8,False,75.266,3
129,STR,Aston Martin,Imola,2025,13.25,75.737,43.8,False,75.022,3
130,ALB,Williams,Imola,2025,12.67,75.737,43.8,False,75.53,3
131,GAS,Alpine,Imola,2025,10.25,75.737,43.8,False,75.565,3
132,BOT,Sauber,Imola,2025,8.0,75.737,43.8,False,76.10600000000001,3
133,ZHO,Sauber,Imola,2025,18.5,75.737,43.8,False,76.144,3
134,MAG,Haas,Imola,2025,14.33,75.737,43.8,False,76.144,3
135,ALO,Aston Martin,Imola,2025,10.38,75.737,43.8,False,76.537,3
136,LEC,Ferrari,Monaco,2025,6.33,71.266,49.0,False,69.83,3
137,PIA,McLaren,Monaco,2025,6.5,71.266,49.0,False,69.96400000000001,3
138,SAI,Williams,Monaco,2025,6.89,71.266,49.0,False,69.938,3
139,NOR,McLaren,Monaco,2025,7.2,71.266,49.0,False,70.182,3
140,RUS,Mercedes,Monaco,2025,10.6,71.266,49.0,False,69.983,3
141,VER,Red Bull,Monaco,2025,7.78,71.266,49.0,False,69.84700000000001,3
142,HAM,Mercedes,Monaco,2025,5.47,71.266,49.0,False,70.28099999999999,3
143,TSU,RB F1 Team,Monaco,2025,11.0,71.266,49.0,False,70.33800000000001,3
144,ALB,Williams,Monaco,2025,12.0,71.266,49.0,False,70.34800000000001,3
145,GAS,Alpine,Monaco,2025,9.67,71.266,49.0,False,70.496,3
146,OCO,Haas,Monaco,2025,9.33,71.266,49.0,False,70.335,3
147,HUL,Sauber,Monaco,2025,11.64,71.266,49.0,False,70.69,3
148,RIC,RB F1 Team,Monaco,2025,7.73,71.266,49.0,False,70.782,3
149,STR,Aston Martin,Monaco,2025,15.57,71.266,49.0,False,70.643,3
150,MAG,Haas,Monaco,2025,13.63,71.266,49.0,False,70.975,3
151,ALO,Aston Martin,Monaco,2025,8.1,71.266,49.0,False,71.089,3
152,COL,Williams,Monaco,2025,15.5,71.266,49.0,False,71.17,3
153,PER,Red Bull,Monaco,2025,11.17,71.266,49.0,False,71.52,3
154,BOT,Sauber,Monaco,2025,10.0,71.266,49.0,False,72.182,3
155,ZHO,Sauber,Monaco,2025,19.0,71.266,49.0,False,72.378,3
156,RUS,Mercedes,Canada,2025,7.75,72.705,33.7,True,71.17200000000001,3
157,VER,Red Bull,Canada,2025,5.63,72.705,33.7,True,71.55,3
158,NOR,McLaren,Canada,2025,8.0,72.705,33.7,True,71.051,3
159,PIA,McLaren,Canada,2025,6.0,72.705,33.7,True,71.523,3
160,RIC,RB F1 Team,Canada,2025,7.4,72.705,33.7,True,71.458,3
161,ALO,Aston Martin,Canada,2025,6.37,72.705,33.7,True,71.57799999999999,3
162,HAM,Mercedes,Canada,2025,2.47,72.705,33.7,True,71.259,3
163,TSU,RB F1 Team,Canada,2025,15.67,72.705,33.7,True,71.553,3
164,STR,Aston Martin,Canada,2025,15.33,72.705,33.7,True,72.299,3
165,ALB,Williams,Canada,2025,11.0,72.705,33.7,True,71.565,3
166,LEC,Ferrari,Canada,2025,11.2,72.705,33.7,True,72.051,3
167,SAI,Williams,Canada,2025,11.25,72.705,33.7,True,71.88799999999999,3
168,COL,Williams,Canada,2025,15.5,72.705,33.7,True,72.256,3
169,MAG,Haas,Canada,2025,14.38,72.705,33.7,True,72.146,3
170,GAS,Alpine,Canada,2025,13.8,72.705,33.7,True,72.07,3
171,PER,Red Bull,Canada,2025,12.27,72.705,33.7,True,72.78599999999999,3
172,BOT,Sauber,Canada,2025,7.3,72.705,33.7,True,72.966,3
173,OCO,Haas,Canada,2025,9.6,72.705,33.7,True,72.655,3
174,HUL,Sauber,Canada,2025,9.73,72.705,33.7,True,73.568,3
175,ZHO,Sauber,Canada,2025,16.67,72.705,33.7,True,73.522,3
176,NOR,McLaren,Spain,2025,7.0,72.256,37.5,False,70.573,3
177,VER,Red Bull,Spain,2025,3.4,72.256,37.5,False,70.99300000000001,3
178,HAM,Mercedes,Spain,2025,4.33,72.256,37.5,False,71.131,3
179,RUS,Mercedes,Spain,2025,12.0,72.256,37.5,False,71.303,3
180,LEC,Ferrari,Spain,2025,8.14,72.256,37.5,False,70.881,3
181,SAI,Williams,Spain,2025,7.0,72.256,37.5,False,71.436,3
182,GAS,Alpine,Spain,2025,10.14,72.256,37.5,False,71.247,3
183,PER,Red Bull,Spain,2025,10.0,72.256,37.5,False,71.634,3
184,OCO,Haas,Spain,2025,9.86,72.256,37.5,False,71.40899999999999,3
185,PIA,McLaren,Spain,2025,9.0,72.256,37.5,False,71.701,3
186,ALO,Aston Martin,Spain,2025,7.29,72.256,37.5,False,71.358,3
187,BOT,Sauber,Spain,2025,6.42,72.256,37.5,False,71.777,3
188,HUL,Sauber,Spain,2025,13.45,72.256,37.5,False,71.59,3
189,STR,Aston Martin,Spain,2025,13.0,72.256,37.5,False,71.782,3
190,ZHO,Sauber,Spain,2025,14.33,72.256,37.5,False,71.848,3
191,MAG,Haas,Spain,2025,12.44,72.256,37.5,False,72.25699999999999,3
192,TSU,RB F1 Team,Spain,2025,15.25,72.256,37.5,False,72.455,3
193,RIC,RB F1 Team,Spain,2025,9.5,72.256,37.5,False,72.355,3
194,ALB,Williams,Spain,2025,14.6,72.256,37.5,False,72.82300000000001,3
195,COL,Williams,Spain,2025,19.5,72.256,37.5,False,72.779,3
196,VER,Red Bull,Austria,2025,2.92,65.288,47.5,False,63.553999999999995,3
197,NOR,McLaren,Austria,2025,4.75,65.288,47.5,False,64.168,3
198,RUS,Mercedes,Austria,2025,10.5,65.288,47.5,False,64.08,3
199,SAI,Williams,Austria,2025,9.0,65.288,47.5,False,63.900999999999996,3
200,HAM,Mercedes,Austria,2025,4.23,65.288,47.5,False,64.433,3
201,LEC,Ferrari,Austria,2025,7.56,65.288,47.5,False,64.17399999999999,3
202,PIA,McLaren,Austria,2025,10.0,65.288,47.5,False,64.468,3
203,PER,Red Bull,Austria,2025,10.54,65.288,47.5,False,64.79400000000001,3
204,HUL,Sauber,Austria,2025,8.75,65.288,47.5,False,64.592,3
205,OCO,Haas,Austria,2025,11.22,65.288,47.5,False,64.434,3
206,RIC,RB F1 Team,Austria,2025,9.75,65.288,47.5,False,64.869,3
207,MAG,Haas,Austria,2025,12.5,65.288,47.5,False,64.75699999999999,3
208,GAS,Alpine,Austria,2025,9.67,65.288,47.5,False,64.539,3
209,TSU,RB F1 Team,Austria,2025,12.8,65.288,47.5,False,64.792,3
210,ALO,Aston Martin,Austria,2025,14.08,65.288,47.5,False,64.859,3
211,ALB,Williams,Austria,2025,11.5,65.288,47.5,False,65.156,3
212,STR,Aston Martin,Austria,2025,11.9,65.288,47.5,False,64.909,3
213,BOT,Sauber,Austria,2025,6.69,65.288,47.5,False,64.89699999999999,3
214,COL,Williams,Austria,2025,18.5,65.288,47.5,False,65.006,3
215,ZHO,Sauber,Austria,2025,16.67,65.288,47.5,False,65.12100000000001,3
216,RUS,Mercedes,Silverstone,2025,11.5,88.924,19.4,False,85.229,3
217,HAM,Mercedes,Silverstone,2025,4.05,88.924,19.4,False,85.11999999999999,3
218,NOR,McLaren,Silverstone,2025,5.57,88.924,19.4,False,85.16,3
219,VER,Red Bull,Silverstone,2025,4.0,88.924,19.4,False,85.513,3
220,PIA,McLaren,Silverstone,2025,4.0,88.924,19.4,False,85.707,3
221,HUL,Sauber,Silverstone,2025,9.31,88.924,19.4,False,86.008,3
222,SAI,Williams,Silverstone,2025,9.0,88.924,19.4,False,85.779,3
223,STR,Aston Martin,Silverstone,2025,13.11,88.924,19.4,False,85.75500000000001,3
224,ALB,Williams,Silverstone,2025,10.5,88.924,19.4,False,85.73,3
225,ALO,Aston Martin,Silverstone,2025,9.05,88.924,19.4,False,85.79,3
226,LEC,Ferrari,Silverstone,2025,5.75,88.924,19.4,False,86.76700000000001,3
227,COL,Williams,Silverstone,2025,13.0,88.924,19.4,False,86.315,3
228,TSU,RB F1 Team,Silverstone,2025,14.5,88.924,19.4,False,86.899,3
229,ZHO,Sauber,Silverstone,2025,13.33,88.924,19.4,False,87.327,3
230,RIC,RB F1 Team,Silverstone,2025,10.21,88.924,19.4,False,87.579,3
231,BOT,Sauber,Silverstone,2025,8.31,88.924,19.4,False,92.071,3
232,MAG,Haas,Silverstone,2025,14.4,88.924,19.4,False,92.355,3
233,OCO,Haas,Silverstone,2025,11.88,88.924,19.4,False,94.167,3
234,PER,Red Bull,Silverstone,2025,12.31,88.924,19.4,False,97.55799999999999,3
235,GAS,Alpine,Silverstone,2025,11.0,88.924,19.4,False,99.324,3
236,NOR,McLaren,Hungary,2025,4.83,76.498,29.8,True,74.40700000000001,3
237,PIA,McLaren,Hungary,2025,3.0,76.498,29.8,True,74.699,3
238,VER,Red Bull,Hungary,2025,5.1,76.498,29.8,True,74.303,3
239,SAI,Williams,Hungary,2025,8.1,76.498,29.8,True,75.246,3
240,HAM,Mercedes,Hungary,2025,3.5,76.498,29.8,True,74.894,3
241,LEC,Ferrari,Hungary,2025,6.86,76.498,29.8,True,75.501,3
242,ALO,Aston Martin,Hungary,2025,7.29,76.498,29.8,True,75.10300000000001,3
243,STR,Aston Martin,Hungary,2025,13.25,76.498,29.8,True,75.605,3
244,RIC,RB F1 Team,Hungary,2025,10.71,76.498,29.8,True,75.892,3
245,TSU,RB F1 Team,Hungary,2025,14.75,76.498,29.8,True,75.411,3
246,HUL,Sauber,Hungary,2025,10.73,76.498,29.8,True,75.60700000000001,3
247,BOT,Sauber,Hungary,2025,6.08,76.498,29.8,True,75.504,3
248,ALB,Williams,Hungary,2025,14.2,76.498,29.8,True,75.699,3
249,COL,Williams,Hungary,2025,17.0,76.498,29.8,True,75.953,3
250,MAG,Haas,Hungary,2025,15.67,76.498,29.8,True,75.58800000000001,3
251,PER,Red Bull,Hungary,2025,11.57,76.498,29.8,True,77.54599999999999,3
252,RUS,Mercedes,Hungary,2025,13.33,76.498,29.8,True,77.00800000000001,3
253,ZHO,Sauber,Hungary,2025,11.67,76.498,29.8,True,77.18700000000001,3
254,OCO,Haas,Hungary,2025,12.29,76.498,29.8,True,77.299,3
255,GAS,Alpine,Hungary,2025,11.71,76.498,29.8,True,77.426,3
256,VER,Red Bull,Spa-Francorchamps,2025,7.2,106.075,22.7,True,112.55900000000001,3
257,LEC,Ferrari,Spa-Francorchamps,2025,7.43,106.075,22.7,True,112.974,3
258,PER,Red Bull,Spa-Francorchamps,2025,6.38,106.075,22.7,True,112.855,3
259,HAM,Mercedes,Spa-Francorchamps,2025,4.0,106.075,22.7,True,112.93499999999999,3
260,NOR,McLaren,Spa-Francorchamps,2025,10.67,106.075,22.7,True,113.28099999999999,3
261,PIA,McLaren,Spa-Francorchamps,2025,5.0,106.075,22.7,True,113.027,3
262,RUS,Mercedes,Spa-Francorchamps,2025,8.33,106.075,22.7,True,113.265,3
263,SAI,Williams,Spa-Francorchamps,2025,10.1,106.075,22.7,True,113.16199999999999,3
264,ALO,Aston Martin,Spa-Francorchamps,2025,9.63,106.075,22.7,True,113.848,3
265,OCO,Haas,Spa-Francorchamps,2025,10.25,106.075,22.7,True,113.72,3
266,ALB,Williams,Spa-Francorchamps,2025,10.6,106.075,22.7,True,113.493,3
267,GAS,Alpine,Spa-Francorchamps,2025,10.43,106.075,22.7,True,113.885,3
268,RIC,RB F1 Team,Spa-Francorchamps,2025,10.29,106.075,22.7,True,113.822,3
269,BOT,Sauber,Spa-Francorchamps,2025,9.67,106.075,22.7,True,113.984,3
270,STR,Aston Martin,Spa-Francorchamps,2025,13.63,106.075,22.7,True,115.056,3
271,HUL,Sauber,Spa-Francorchamps,2025,12.73,106.075,22.7,True,115.53800000000001,3
272,MAG,Haas,Spa-Francorchamps,2025,12.56,106.075,22.7,True,115.71,3
273,TSU,RB F1 Team,Spa-Francorchamps,2025,16.75,106.075,22.7,True,116.193,3
274,COL,Williams,Spa-Francorchamps,2025,18.0,106.075,22.7,True,116.33,3
275,ZHO,Sauber,Spa-Francorchamps,2025,18.0,106.075,22.7,True,116.805,3
276,NOR,McLaren,Zandvoort,2025,7.33,76.69,30.8,False,69.053,3
277,VER,Red Bull,Zandvoort,2025,1.0,76.69,30.8,False,69.279,3
278,PIA,McLaren,Zandvoort,2025,8.0,76.69,30.8,False,69.41199999999999,3
279,RUS,Mercedes,Zandvoort,2025,6.67,76.69,30.8,False,69.434,3
280,PER,Red Bull,Zandvoort,2025,10.67,76.69,30.8,False,69.846,3
281,LEC,Ferrari,Zandvoort,2025,5.33,76.69,30.8,False,69.862,3
282,ALO,Aston Martin,Zandvoort,2025,9.0,76.69,30.8,False,69.79299999999999,3
283,STR,Aston Martin,Zandvoort,2025,11.0,76.69,30.8,False,70.031,3
284,GAS,Alpine,Zandvoort,2025,9.0,76.69,30.8,False,70.295,3
285,SAI,Williams,Zandvoort,2025,5.0,76.69,30.8,False,70.374,3
286,HAM,Mercedes,Zandvoort,2025,6.33,76.69,30.8,False,70.388,3
287,TSU,RB F1 Team,Zandvoort,2025,13.33,76.69,30.8,False,70.315,3
288,HUL,Sauber,Zandvoort,2025,14.0,76.69,30.8,False,70.625,3
289,MAG,Haas,Zandvoort,2025,19.0,76.69,30.8,False,70.805,3
290,RIC,RB F1 Team,Zandvoort,2025,13.5,76.69,30.8,False,71.073,3
291,OCO,Haas,Zandvoort,2025,12.0,76.69,30.8,False,71.185,3
292,BOT,Sauber,Zandvoort,2025,12.33,76.69,30.8,False,71.47800000000001,3
293,ZHO,Sauber,Zandvoort,2025,14.5,76.69,30.8,False,72.881,3
294,ALB,Williams,Zandvoort,2025,9.5,76.69,30.8,False,69.85300000000001,3
295,SAI,Williams,Monza,2025,9.89,81.451,38.6,False,79.53399999999999,3
296,VER,Red Bull,Monza,2025,8.78,81.451,38.6,False,79.507,3
297,LEC,Ferrari,Monza,2025,6.33,81.451,38.6,False,80.061,3
298,RUS,Mercedes,Monza,2025,10.6,81.451,38.6,False,80.041,3
299,PER,Red Bull,Monza,2025,10.15,81.451,38.6,False,79.988,3
300,ALB,Williams,Monza,2025,7.67,81.451,38.6,False,80.09,3
301,PIA,McLaren,Monza,2025,7.0,81.451,38.6,False,79.85499999999999,3
302,HAM,Mercedes,Monza,2025,4.65,81.451,38.6,False,79.86999999999999,3
303,NOR,McLaren,Monza,2025,7.4,81.451,38.6,False,80.069,3
304,ALO,Aston Martin,Monza,2025,9.35,81.451,38.6,False,80.70700000000001,3
305,TSU,RB F1 Team,Monza,2025,15.33,81.451,38.6,False,80.774,3
306,HUL,Sauber,Monza,2025,11.9,81.451,38.6,False,80.956,3
307,BOT,Sauber,Monza,2025,8.45,81.451,38.6,False,81.55,3
308,COL,Williams,Monza,2025,15.0,81.451,38.6,False,81.0,3
309,ZHO,Sauber,Monza,2025,12.5,81.451,38.6,False,81.52,3
310,GAS,Alpine,Monza,2025,13.0,81.451,38.6,False,81.595,3
311,OCO,Haas,Monza,2025,12.71,81.451,38.6,False,81.94800000000001,3
312,MAG,Haas,Monza,2025,13.38,81.451,38.6,False,82.042,3
313,STR,Aston Martin,Monza,2025,10.0,81.451,38.6,False,82.29,3
314,SAI,Williams,Singapore,2025,7.71,92.076,34.8,False,90.08399999999999,3
315,RUS,Mercedes,Singapore,2025,13.33,92.076,34.8,False,90.196,3
316,LEC,Ferrari,Singapore,2025,4.5,92.076,34.8,False,90.49300000000001,3
317,NOR,McLaren,Singapore,2025,6.33,92.076,34.8,False,90.61999999999999,3
318,HAM,Mercedes,Singapore,2025,2.93,92.076,34.8,False,90.855,3
319,MAG,Haas,Singapore,2025,12.0,92.076,34.8,False,91.015,3
320,ALO,Aston Martin,Singapore,2025,7.31,92.076,34.8,False,90.645,3
321,OCO,Haas,Singapore,2025,13.8,92.076,34.8,False,90.973,3
322,HUL,Sauber,Singapore,2025,10.5,92.076,34.8,False,91.028,3
323,VER,Red Bull,Singapore,2025,5.57,92.076,34.8,False,91.513,3
324,GAS,Alpine,Singapore,2025,11.25,92.076,34.8,False,91.964,3
325,PER,Red Bull,Singapore,2025,12.09,92.076,34.8,False,91.13900000000001,3
326,ALB,Williams,Singapore,2025,12.67,92.076,34.8,False,92.33800000000001,3
327,TSU,RB F1 Team,Singapore,2025,12.5,92.076,34.8,False,91.151,3
328,BOT,Sauber,Singapore,2025,9.67,92.076,34.8,False,92.399,3
329,PIA,McLaren,Singapore,2025,17.0,92.076,34.8,False,92.44200000000001,3
330,COL,Williams,Singapore,2025,18.0,92.076,34.8,False,92.902,3
331,ZHO,Sauber,Singapore,2025,16.5,92.076,34.8,False,92.708,3
332,STR,Aston Martin,Singapore,2025,17.0,92.076,34.8,False,92.527,3
333,VER,Red Bull,Suzuka,2025,4.38,89.285,38.9,False,88.19699999999999,3
334,PIA,McLaren,Suzuka,2025,4.0,89.285,38.9,False,88.55799999999999,3
335,NOR,McLaren,Suzuka,2025,6.0,89.285,38.9,False,88.693,3
336,LEC,Ferrari,Suzuka,2025,5.2,89.285,38.9,False,89.112,3
337,PER,Red Bull,Suzuka,2025,8.5,89.285,38.9,False,88.99000000000001,3
338,SAI,Williams,Suzuka,2025,9.5,89.285,38.9,False,89.08999999999999,3
339,HAM,Mercedes,Suzuka,2025,4.14,89.285,38.9,False,89.358,3
340,RUS,Mercedes,Suzuka,2025,10.75,89.285,38.9,False,89.67899999999999,3
341,TSU,RB F1 Team,Suzuka,2025,10.67,89.285,38.9,False,89.42399999999999,3
342,ALO,Aston Martin,Suzuka,2025,10.33,89.285,38.9,False,89.86500000000001,3
343,GAS,Alpine,Suzuka,2025,13.17,89.285,38.9,False,90.059,3
344,ALB,Williams,Suzuka,2025,12.25,89.285,38.9,False,89.777,3
345,OCO,Haas,Suzuka,2025,11.67,89.285,38.9,False,90.116,3
346,MAG,Haas,Suzuka,2025,14.63,89.285,38.9,False,89.95500000000001,3
347,BOT,Sauber,Suzuka,2025,8.2,89.285,38.9,False,90.679,3
348,STR,Aston Martin,Suzuka,2025,15.33,89.285,38.9,False,90.601,3
349,HUL,Sauber,Suzuka,2025,12.55,89.285,38.9,False,90.43900000000001,3
350,ZHO,Sauber,Suzuka,2025,17.67,89.285,38.9,False,90.788,3
351,VER,Red Bull,Qatar,2025,4.0,85.297,34.8,False,83.46799999999999,3
352,RUS,Mercedes,Qatar,2025,8.5,85.297,34.8,False,83.479,3
353,HAM,Mercedes,Qatar,2025,2.0,85.297,34.8,False,83.50500000000001,3
354,ALO,Aston Martin,Qatar,2025,3.5,85.297,34.8,False,83.719,3
355,LEC,Ferrari,Qatar,2025,9.0,85.297,34.8,False,84.07400000000001,3
356,PIA,McLaren,Qatar,2025,6.0,85.297,34.8,False,84.24,3
357,GAS,Alpine,Qatar,2025,4.5,85.297,34.8,False,83.633,3
358,OCO,Haas,Qatar,2025,8.5,85.297,34.8,False,84.063,3
359,BOT,Sauber,Qatar,2025,7.5,85.297,34.8,False,84.29799999999999,3
360,NOR,McLaren,Qatar,2025,7.0,85.297,34.8,False,84.055,3
361,TSU,RB F1 Team,Qatar,2025,9.5,85.297,34.8,False,84.921,3
362,SAI,Williams,Qatar,2025,8.5,85.297,34.8,False,84.398,3
363,PER,Red Bull,Qatar,2025,15.5,85.297,34.8,False,84.792,3
364,ALB,Williams,Qatar,2025,13.0,85.297,34.8,False,85.107,3
365,HUL,Sauber,Qatar,2025,14.0,85.297,34.8,False,85.203,3
366,COL,Williams,Qatar,2025,15.0,85.297,34.8,False,85.27000000000001,3
367,STR,Aston Martin,Qatar,2025,14.0,85.297,34.8,False,85.385,3
368,MAG,Haas,Qatar,2025,18.0,85.297,34.8,False,86.09599999999999,3
369,ZHO,Sauber,Qatar,2025,19.0,85.297,34.8,False,86.482,3
370,LEC,Ferrari,Austin,2025,6.0,95.585,42.6,False,93.773,3
371,NOR,McLaren,Austin,2025,5.75,95.585,42.6,False,94.003,3
372,HAM,Mercedes,Austin,2025,2.45,95.585,42.6,False,94.30199999999999,3
373,SAI,Williams,Austin,2025,8.13,95.585,42.6,False,94.49499999999999,3
374,RUS,Mercedes,Austin,2025,11.75,95.585,42.6,False,94.689,3
375,VER,Red Bull,Austin,2025,7.25,95.585,42.6,False,94.208,3
376,GAS,Alpine,Austin,2025,11.0,95.585,42.6,False,94.109,3
377,OCO,Haas,Austin,2025,12.17,95.585,42.6,False,94.334,3
378,PER,Red Bull,Austin,2025,9.91,95.585,42.6,False,94.593,3
379,PIA,McLaren,Austin,2025,10.0,95.585,42.6,False,94.717,3
380,TSU,RB F1 Team,Austin,2025,13.33,95.585,42.6,False,95.257,3
381,ZHO,Sauber,Austin,2025,15.0,95.585,42.6,False,95.378,3
382,BOT,Sauber,Austin,2025,7.2,95.585,42.6,False,95.14800000000001,3
383,MAG,Haas,Austin,2025,13.71,95.585,42.6,False,95.19,3
384,RIC,RB F1 Team,Austin,2025,8.27,95.585,42.6,False,95.06400000000001,3
385,HUL,Sauber,Austin,2025,10.0,95.585,42.6,False,95.675,3
386,ALO,Aston Martin,Austin,2025,11.3,95.585,42.6,False,95.628,3
387,ALB,Williams,Austin,2025,9.67,95.585,42.6,False,95.365,3
388,STR,Aston Martin,Austin,2025,13.67,95.585,42.6,False,95.689,3
389,COL,Williams,Austin,2025,16.0,95.585,42.6,False,95.967,3
390,LEC,Ferrari,Mexico,2025,5.2,78.306,47.3,False,76.846,3
391,SAI,Williams,Mexico,2025,7.13,78.306,47.3,False,76.82300000000001,3
392,VER,Red Bull,Mexico,2025,3.25,78.306,47.3,False,76.57300000000001,3
393,RIC,RB F1 Team,Mexico,2025,7.63,78.306,47.3,False,76.512,3
394,PER,Red Bull,Mexico,2025,8.38,78.306,47.3,False,76.663,3
395,HAM,Mercedes,Mexico,2025,2.88,78.306,47.3,False,76.724,3
396,PIA,McLaren,Mexico,2025,7.0,78.306,47.3,False,77.16300000000001,3
397,RUS,Mercedes,Mexico,2025,11.25,78.306,47.3,False,77.293,3
398,BOT,Sauber,Mexico,2025,5.63,78.306,47.3,False,77.56599999999999,3
399,ZHO,Sauber,Mexico,2025,11.0,78.306,47.3,False,77.48,3
400,GAS,Alpine,Mexico,2025,13.33,78.306,47.3,False,77.631,3
401,HUL,Sauber,Mexico,2025,8.83,78.306,47.3,False,77.894,3
402,ALO,Aston Martin,Mexico,2025,13.29,78.306,47.3,False,77.80799999999999,3
403,ALB,Williams,Mexico,2025,12.0,78.306,47.3,False,78.518,3
404,TSU,RB F1 Team,Mexico,2025,16.0,78.306,47.3,False,77.96,3
405,OCO,Haas,Mexico,2025,13.5,78.306,47.3,False,78.46,3
406,MAG,Haas,Mexico,2025,16.0,78.306,47.3,False,78.193,3
407,STR,Aston Martin,Mexico,2025,17.33,78.306,47.3,False,78.307,3
408,NOR,McLaren,Mexico,2025,12.75,78.306,47.3,False,81.014,3
409,VER,Red Bull,Brazil,2025,3.63,70.513,43.4,True,69.31200000000001,3
410,LEC,Ferrari,Brazil,2025,6.8,70.513,43.4,True,69.613,3
411,STR,Aston Martin,Brazil,2025,14.0,70.513,43.4,True,69.985,3
412,ALO,Aston Martin,Brazil,2025,8.8,70.513,43.4,True,69.717,3
413,HAM,Mercedes,Brazil,2025,5.19,70.513,43.4,True,69.876,3
414,RUS,Mercedes,Brazil,2025,11.0,70.513,43.4,True,69.866,3
415,NOR,McLaren,Brazil,2025,6.75,70.513,43.4,True,69.141,3
416,SAI,Williams,Brazil,2025,10.63,70.513,43.4,True,69.494,3
417,PER,Red Bull,Brazil,2025,11.25,70.513,43.4,True,69.639,3
418,PIA,McLaren,Brazil,2025,10.0,70.513,43.4,True,69.8,3
419,HUL,Sauber,Brazil,2025,8.6,70.513,43.4,True,70.095,3
420,OCO,Haas,Brazil,2025,14.67,70.513,43.4,True,69.712,3
421,GAS,Alpine,Brazil,2025,11.0,70.513,43.4,True,69.777,3
422,MAG,Haas,Brazil,2025,11.0,70.513,43.4,True,69.61200000000001,3
423,ALB,Williams,Brazil,2025,12.33,70.513,43.4,True,69.991,3
424,TSU,RB F1 Team,Brazil,2025,17.0,70.513,43.4,True,70.20700000000001,3
425,RIC,RB F1 Team,Brazil,2025,12.75,70.513,43.4,True,70.35300000000001,3
426,BOT,Sauber,Brazil,2025,7.6,70.513,43.4,True,70.30499999999999,3
427,COL,Williams,Brazil,2025,19.0,70.513,43.4,True,70.735,3
428,ZHO,Sauber,Brazil,2025,16.5,70.513,43.4,True,70.75500000000001,3
429,LEC,Ferrari,Las Vegas,2025,1.0,93.913,16.6,False,91.746,3
430,SAI,Williams,Las Vegas,2025,12.0,93.913,16.6,False,92.11,3
431,VER,Red Bull,Las Vegas,2025,2.0,93.913,16.6,False,92.804,3
432,RUS,Mercedes,Las Vegas,2025,3.0,93.913,16.6,False,92.672,3
433,GAS,Alpine,Las Vegas,2025,4.0,93.913,16.6,False,92.569,3
434,ALB,Williams,Las Vegas,2025,5.0,93.913,16.6,False,92.70299999999999,3
435,COL,Williams,Las Vegas,2025,6.0,93.913,16.6,False,92.783,3
